ID	A1	A2
21949	-1.777103	52.702116
21950	-1.647402	52.816535
21951	-2.251494	52.859266
21952	-2.037016	52.670765
21953	-2.168427	53.024159
21954	-1.997633	52.716294
21955	-2.255678	53.047582
21956	-2.168532	53.028016
21957	-2.115822	52.988023
21958	-1.680333	52.663715
21959	-2.174561	53.047882
21960	-1.647384	52.612992
21961	-1.938976	52.762701
21962	-1.699214	52.620641
21963	-2.228578	52.448941
21964	-1.700635	52.635388
21965	-2.078661	52.794549
21966	-2.195586	53.055912
21967	-1.833386	52.693452
21968	-2.029582	53.109716
21969	-2.109594	52.805159
21970	-2.16881	53.030523
21971	-2.124503	53.012663
21972	-2.024172	53.105115
21973	-2.045872	52.682916
21974	-1.831359	52.682032
21975	-2.166845	53.031398
21976	-2.029763	52.70331
21977	-2.139474	53.037681
21978	-2.094009	52.978981
21979	-1.952445	52.764775
21980	-1.663494	52.6229
21981	-1.868238	53.181541
21982	-1.652125	52.616628
21983	-2.125657	52.983977
21984	-1.677349	52.625114
21985	-2.218686	53.012652
21986	-2.205246	52.991435
21987	-2.040506	52.718625
21988	-2.022888	53.1057
21989	-1.602604	52.808699
21990	-2.106851	52.968705
21991	-2.210965	53.058232
21992	-2.186111	52.993516
21993	-1.628669	52.819166
21994	-1.644151	52.802106
21995	-2.184441	53.06998
21996	-2.16706	52.998228
21997	-1.694178	52.63956
21998	-1.874714	52.738783
21999	-2.141123	52.990315
22000	-1.837848	52.607058
22001	-2.134596	52.989477
22002	-2.197217	52.529755
22003	-2.030655	53.106516
22004	-2.185579	53.025635
22005	-2.197041	52.995512
22006	-1.697751	52.635758
22007	-2.017609	52.694871
22008	-1.91642	52.677772
22009	-2.127882	52.819722
22010	-1.649217	52.810338
22011	-2.179174	52.966002
22012	-2.094261	52.643063
22013	-2.176468	52.520294
22014	-2.12838	53.128393
22015	-1.663804	52.811782
22016	-2.016748	53.105485
22017	-2.18606	52.537234
22018	-2.206567	52.631072
22019	-2.194892	53.024434
22020	-2.1634	52.972137
22021	-2.15432	52.964679
22022	-2.014683	52.660872
22023	-2.113072	52.716519
22024	-2.100354	52.805841
22025	-1.864433	52.73959
22026	-2.15099	52.889165
22027	-2.199883	52.525992
22028	-2.083593	52.806744
22029	-2.26006	53.069245
22030	-1.835217	52.686488
22031	-1.83571	52.953394
22032	-1.645601	52.619774
22033	-2.130148	52.976907
22034	-2.105078	52.980446
22035	-2.082959	52.808615
22036	-1.9547	52.762223
22037	-2.161893	53.058642
22038	-2.214379	53.06086
22039	-1.72474	52.686472
22040	-2.1685	53.023764
22041	-2.199423	52.991876
22042	-2.080218	53.026922
22043	-2.257788	53.033806
22044	-1.662794	52.788982
22045	-2.150608	52.997405
22046	-2.188299	53.020417
22047	-2.188562	53.025855
22048	-2.020103	52.712787
22049	-1.690569	52.621185
22050	-2.232552	53.019035
22051	-1.627056	52.832564
22052	-2.16941	53.046712
22053	-2.1477	52.813595
22054	-2.38152	52.921243
22055	-2.064802	52.968106
22056	-2.224307	53.090559
22057	-2.177516	53.026465
22058	-2.165807	53.032856
22059	-1.740973	52.733245
22060	-2.141273	53.049859
22061	-2.135048	52.995931
22062	-1.634678	52.801502
22063	-2.07454	52.968478
22064	-2.111661	52.778297
22065	-1.935648	52.668012
22066	-2.175764	53.112475
22067	-1.683307	52.59995
22068	-2.254451	52.859476
22069	-2.167393	53.015055
22070	-1.674513	52.603099
22071	-2.022135	52.691706
22072	-2.083528	52.795759
22073	-2.134945	52.810221
22074	-2.176952	52.62222
22075	-2.189626	53.050978
22076	-2.224993	53.035967
22077	-2.252211	52.860029
22078	-1.924156	53.002339
22079	-1.6179	52.79335
22080	-2.22896	53.033155
22081	-2.167758	53.028349
22082	-2.184698	53.018427
22083	-1.981487	52.953587
22084	-2.157966	53.000811
22085	-2.107488	53.020994
22086	-1.933033	52.753241
22087	-2.217879	53.032825
22088	-2.12202	52.98852
22089	-1.689586	52.643162
22090	-2.164002	53.06405
22091	-1.963848	52.666702
22092	-1.932419	52.748368
22093	-2.170659	53.053056
22094	-1.80103	52.650575
22095	-2.224496	53.006349
22096	-2.194962	53.072912
22097	-1.632504	52.800776
22098	-1.631917	52.800019
22099	-2.224275	53.01826
22100	-2.127531	53.018637
22101	-2.120948	52.6739
22102	-1.865898	52.89937
22103	-1.646629	52.798428
22104	-2.186255	53.006038
22105	-2.135843	52.978653
22106	-2.289017	53.018633
22107	-2.230044	53.012658
22108	-2.241478	53.002477
22109	-2.175807	53.053426
22110	-2.234453	53.086279
22111	-1.822893	52.748975
22112	-1.638204	52.803814
22113	-2.120399	52.812987
22114	-1.72033	52.760769
22115	-2.231686	53.004807
22116	-2.202925	52.594292
22117	-1.982946	52.990461
22118	-2.023584	52.690339
22119	-1.823151	52.681607
22120	-2.126463	52.994961
22121	-2.148584	53.028447
22122	-1.618892	52.830911
22123	-2.174187	53.047514
22124	-2.19052	53.050752
22125	-1.914846	52.681339
22126	-1.633082	52.804356
22127	-2.134384	52.97879
22128	-2.172897	53.023299
22129	-2.184542	53.069018
22130	-2.176159	53.026395
22131	-2.188797	53.052337
22132	-2.202183	53.015172
22133	-2.120136	52.980567
22134	-1.947632	52.749095
22135	-1.943057	52.758361
22136	-2.102011	52.974354
22137	-2.201462	53.048954
22138	-2.157314	53.05107
22139	-2.215113	53.043393
22140	-1.83119	52.691354
22141	-2.193056	53.06407
22142	-1.666109	52.628751
22143	-1.66393	52.618092
22144	-1.887214	52.744756
22145	-1.804766	52.684671
22146	-2.223138	53.081051
22147	-2.154463	53.042354
22148	-1.628218	52.833736
22149	-2.14717	52.994245
22150	-2.225268	53.028614
22151	-2.024368	52.689997
22152	-1.692761	52.81222
22153	-1.962472	52.667736
22154	-1.97853	52.699887
22155	-2.097401	52.964362
22156	-2.189312	53.016685
22157	-1.906004	52.720851
22158	-2.013243	52.643037
22159	-2.177363	52.956449
22160	-2.198115	53.028303
22161	-2.200598	52.631091
22162	-2.191122	52.99794
22163	-2.186537	53.036915
22164	-2.2024	53.077367
22165	-1.981598	52.688893
22166	-2.225696	53.013511
22167	-1.982686	52.705452
22168	-1.942665	52.661732
22169	-1.998107	52.708536
22170	-2.171119	53.029819
22171	-1.667866	52.628918
22172	-2.032512	52.659529
22173	-2.214897	53.059834
22174	-2.264376	53.013782
22175	-1.914936	53.198276
22176	-2.203903	52.99728
22177	-2.211265	53.025089
22178	-1.593541	52.80705
22179	-1.88853	53.105596
22180	-2.027518	52.710286
22181	-2.036531	52.67428
22182	-2.197247	52.625145
22183	-1.641033	52.827744
22184	-2.101578	52.974157
22185	-1.653166	52.613845
22186	-2.110552	52.977583
22187	-2.033814	52.660662
22188	-2.000964	52.709408
22189	-2.185474	53.028934
22190	-2.190733	53.007685
22191	-2.229124	52.982618
22192	-2.105181	52.967493
22193	-2.02368	53.107381
22194	-2.018722	52.702098
22195	-2.155213	53.035081
22196	-2.128948	52.973986
22197	-2.164577	52.999588
22198	-1.937691	52.749522
22199	-2.015701	52.656108
22200	-1.833608	52.673936
22201	-1.940501	52.764167
22202	-2.146095	52.812536
22203	-2.209317	53.044706
22204	-2.037207	52.61751
22205	-1.625143	52.804691
22206	-1.629697	52.823978
22207	-2.131896	52.792731
22208	-2.261605	52.77967
22209	-2.286475	53.006126
22210	-2.213182	53.026919
22211	-2.199287	52.981764
22212	-2.256266	53.088922
22213	-2.110073	53.076104
22214	-2.028063	52.684306
22215	-2.257865	53.081547
22216	-2.164259	53.068742
22217	-1.934955	52.686575
22218	-1.809424	52.688436
22219	-2.135861	52.78994
22220	-2.048772	52.682924
22221	-1.984479	52.952454
22222	-1.831781	52.67601
22223	-2.035135	52.721566
22224	-1.762799	52.670831
22225	-1.93276	52.757538
22226	-2.202617	52.630009
22227	-2.229602	53.080985
22228	-2.261078	52.587534
22229	-2.041081	53.090297
22230	-1.998966	52.692148
22231	-1.970532	52.710466
22232	-2.187626	53.03694
22233	-2.182123	53.054594
22234	-1.995265	52.714586
22235	-2.090405	52.636701
22236	-2.188647	53.038575
22237	-2.012016	53.116236
22238	-2.149496	53.020571
22239	-1.667518	52.608456
22240	-1.76928	52.768399
22241	-1.831764	52.688056
22242	-2.10782	52.981019
22243	-2.20354	53.008886
22244	-2.10703	52.806033
22245	-2.104749	52.973866
22246	-2.162729	53.031314
22247	-2.198522	52.593553
22248	-2.029753	52.688971
22249	-2.229323	52.994906
22250	-2.206205	53.055058
22251	-1.875971	52.776235
22252	-2.04762	53.04925
22253	-2.033844	52.6992
22254	-2.227419	53.01242
22255	-1.995401	52.986309
22256	-1.81046	52.691629
22257	-2.200913	52.991919
22258	-1.749145	52.733685
22259	-2.225719	52.711998
22260	-2.130789	52.991792
22261	-1.597975	52.807164
22262	-1.886961	52.779689
22263	-2.154216	53.023235
22264	-2.245148	53.016358
22265	-2.175784	53.018396
22266	-1.935389	52.76349
22267	-1.881917	52.759143
22268	-1.838522	52.688946
22269	-2.17214	53.024271
22270	-1.900446	52.665093
22271	-2.159482	52.955503
22272	-2.120533	52.689902
22273	-1.630343	52.803718
22274	-2.180533	52.627123
22275	-2.135329	53.038171
22276	-2.209446	53.009712
22277	-1.641965	52.813714
22278	-2.103183	52.81046
22279	-1.934075	52.759984
22280	-2.20783	53.051685
22281	-1.993463	52.792094
22282	-2.199639	53.067816
22283	-1.756648	52.673318
22284	-2.155921	53.045436
22285	-2.004618	52.957984
22286	-2.166017	53.009969
22287	-1.864841	52.899971
22288	-2.19233	53.055252
22289	-2.207499	53.010893
22290	-2.036289	52.720289
22291	-2.033714	52.683783
22292	-2.028251	53.107424
22293	-1.687745	52.634015
22294	-2.187032	52.937718
22295	-2.130002	52.992629
22296	-2.15597	52.984687
22297	-1.671959	52.812416
22298	-2.204972	53.065605
22299	-2.167795	52.999557
22300	-2.248004	53.041207
22301	-2.12056	52.80682
22302	-1.920989	52.66251
22303	-1.62759	52.787403
22304	-1.93937	52.767106
22305	-2.170763	52.439995
22306	-2.134168	52.981361
22307	-2.198784	52.628478
22308	-2.009948	52.707547
22309	-1.827631	52.681982
22310	-1.825867	52.694115
22311	-1.898313	52.698542
22312	-2.076496	52.794658
22313	-2.212454	52.997112
22314	-2.240764	53.085628
22315	-2.10547	52.805055
22316	-2.231205	53.023604
22317	-2.133269	53.022928
22318	-2.110362	52.727786
22319	-2.173156	53.024692
22320	-1.941232	52.771737
22321	-1.77553	52.662621
22322	-1.801219	52.677338
22323	-2.192942	52.529753
22324	-2.018406	53.104352
22325	-2.176218	53.117518
22326	-1.843199	52.679999
22327	-2.231174	52.989832
22328	-2.174396	53.025418
22329	-1.675369	52.629253
22330	-1.68525	52.606895
22331	-2.174383	53.051676
22332	-2.023463	52.738406
22333	-2.253604	53.042436
22334	-1.999988	52.829086
22335	-1.692342	52.654829
22336	-2.108917	52.978986
22337	-2.013897	53.111706
22338	-1.653766	52.807376
22339	-1.696643	52.63358
22340	-2.109503	52.786884
22341	-2.129976	52.998876
22342	-1.842881	52.694544
22343	-2.149317	53.068034
22344	-1.640128	52.798993
22345	-1.646419	52.807803
22346	-1.960695	52.670018
22347	-2.165369	53.000199
22348	-2.015099	52.708949
22349	-2.186136	52.999287
22350	-2.21149	52.594888
22351	-2.035823	53.106119
22352	-2.113825	52.806513
22353	-2.046903	53.089611
22354	-2.217568	53.012645
22355	-2.039444	52.65772
22356	-1.660979	52.621518
22357	-1.652064	52.628099
22358	-2.288491	53.05371
22359	-2.002666	52.70299
22360	-2.116227	52.778526
22361	-2.205342	53.043176
22362	-2.236031	53.020053
22363	-1.769899	52.7128
22364	-2.176569	52.995283
22365	-2.252912	53.043903
22366	-2.26132	53.05059
22367	-1.654068	52.784282
22368	-2.132204	52.791634
22369	-1.748752	52.732498
22370	-2.09567	52.989443
22371	-1.633242	52.822344
22372	-2.246487	53.039377
22373	-2.19263	52.995411
22374	-1.626297	52.789466
22375	-2.188021	53.052329
22376	-2.13856	52.999289
22377	-2.066374	52.789181
22378	-2.186728	52.998234
22379	-2.028849	52.664394
22380	-1.656468	52.616533
22381	-2.192901	53.056132
22382	-2.167358	53.048342
22383	-2.19494	52.995605
22384	-2.165222	53.031949
22385	-2.197483	52.978162
22386	-2.33776	53.003016
22387	-1.99559	52.718263
22388	-1.689754	52.855353
22389	-2.246966	53.039717
22390	-1.658987	52.607919
22391	-2.197616	52.556112
22392	-2.104711	52.822693
22393	-2.120215	52.992765
22394	-2.176824	53.050449
22395	-2.186115	53.049662
22396	-1.621646	52.783725
22397	-1.701221	52.634014
22398	-2.165851	53.017071
22399	-2.198884	52.978393
22400	-2.202539	52.798232
22401	-2.324433	52.825424
22402	-2.122703	52.997994
22403	-2.298723	53.038304
22404	-2.173713	53.111319
22405	-1.893427	52.973452
22406	-2.159524	53.051687
22407	-1.720525	52.639805
22408	-1.93792	52.682235
22409	-2.224894	53.031257
22410	-1.929048	52.680135
22411	-1.925326	52.676807
22412	-2.190041	52.996117
22413	-2.109851	52.819057
22414	-2.220376	52.99326
22415	-2.187504	53.019232
22416	-1.864533	52.903351
22417	-2.160756	53.117854
22418	-2.120361	52.80967
22419	-2.003429	52.80272
22420	-2.18595	53.049537
22421	-2.033047	52.681914
22422	-1.645526	52.809976
22423	-1.944627	52.747377
22424	-2.26295	53.048798
22425	-2.081963	52.783769
22426	-2.126715	53.014836
22427	-2.134916	52.657093
22428	-2.097741	52.811309
22429	-1.810439	52.747985
22430	-2.109623	52.822536
22431	-2.147629	52.901655
22432	-2.232788	52.999259
22433	-2.171751	53.031364
22434	-2.228514	53.010917
22435	-2.131026	52.794674
22436	-2.231972	53.011018
22437	-2.189309	52.630723
22438	-1.700257	52.643199
22439	-2.163391	53.005199
22440	-2.189294	53.03976
22441	-2.16614	53.111429
22442	-2.176281	52.554528
22443	-2.19045	53.004368
22444	-1.7168	52.754468
22445	-1.622202	52.784617
22446	-2.230456	53.017331
22447	-2.090069	52.974903
22448	-2.175991	53.050999
22449	-2.178217	52.965032
22450	-1.826283	52.682448
22451	-2.226342	53.011721
22452	-2.160239	52.999082
22453	-1.68938	52.636878
22454	-2.01879	52.65457
22455	-2.173733	53.053232
22456	-2.130341	52.793578
22457	-1.972993	52.680189
22458	-2.133122	52.791255
22459	-2.196041	53.021348
22460	-2.225207	52.979695
22461	-1.800892	52.785159
22462	-1.999232	52.705885
22463	-2.174091	52.429795
22464	-1.931319	52.760135
22465	-2.222387	52.711815
22466	-2.184987	53.019811
22467	-2.113879	52.725067
22468	-2.254763	53.074605
22469	-2.128781	52.827775
22470	-2.251531	53.042386
22471	-1.998714	52.716825
22472	-2.202014	53.052234
22473	-1.603064	52.807037
22474	-1.630001	52.812581
22475	-2.043726	53.0634
22476	-1.864884	52.737514
22477	-1.8743	52.816048
22478	-2.149129	52.905779
22479	-1.887132	52.908615
22480	-2.188493	53.057901
22481	-2.186231	53.048988
22482	-2.021296	52.699194
22483	-1.662083	52.633495
22484	-2.163863	53.031375
22485	-2.192995	53.053804
22486	-1.928185	52.74655
22487	-2.176658	53.02448
22488	-2.037845	52.654646
22489	-2.049723	52.621964
22490	-2.058287	53.182184
22491	-1.930565	52.768405
22492	-2.006796	52.801335
22493	-2.109935	52.97521
22494	-2.045561	53.062393
22495	-2.16433	53.036516
22496	-2.000209	52.707602
22497	-1.654142	52.619358
22498	-2.266931	52.586362
22499	-1.687518	52.628522
22500	-1.883994	52.903219
22501	-2.126578	52.794939
22502	-2.19916	53.044697
22503	-2.195611	52.529874
22504	-2.174869	53.02433
22505	-2.217339	53.061951
22506	-2.211195	53.111429
22507	-2.032	53.106704
22508	-2.028024	53.10257
22509	-2.115081	52.787912
22510	-2.202771	53.083137
22511	-2.147912	53.049896
22512	-2.273761	53.001086
22513	-1.92403	52.656193
22514	-1.937982	52.669667
22515	-1.825983	52.676109
22516	-1.622619	52.818751
22517	-2.16863	53.022622
22518	-1.915864	52.682302
22519	-2.12417	52.979933
22520	-2.160975	52.972545
22521	-2.22156	53.01502
22522	-1.703707	52.646516
22523	-1.888414	52.808709
22524	-2.125444	53.013336
22525	-2.222024	53.044333
22526	-2.103807	52.965867
22527	-1.640604	52.806051
22528	-1.702216	52.639707
22529	-1.650377	52.787768
22530	-2.169369	53.032401
22531	-1.820735	52.686404
22532	-2.196462	53.064756
22533	-2.22663	53.012503
22534	-2.206928	53.041025
22535	-1.834435	52.686037
22536	-2.104833	52.719385
22537	-2.181443	53.049013
22538	-2.081559	52.971556
22539	-2.095665	52.993776
22540	-2.226132	53.017007
22541	-2.253237	53.048495
22542	-1.630423	52.820565
22543	-2.118173	52.807129
22544	-1.930053	52.671452
22545	-2.096531	52.760879
22546	-2.150743	52.997683
22547	-2.173475	53.026139
22548	-1.633586	52.797409
22549	-2.206782	52.99812
22550	-1.619752	52.820765
22551	-2.137707	53.049449
22552	-1.622623	52.78398
22553	-1.645404	52.792123
22554	-1.727312	52.643893
22555	-2.176599	53.010008
22556	-2.196489	53.047839
22557	-1.984128	52.687419
22558	-2.1275	52.820972
22559	-2.172586	53.012683
22560	-2.184526	53.016549
22561	-2.117196	52.972839
22562	-1.696242	52.633893
22563	-2.011562	52.657861
22564	-2.160685	52.906699
22565	-2.172661	53.020306
22566	-2.246103	53.050524
22567	-1.71117	52.644368
22568	-2.257766	53.090015
22569	-1.951624	52.770069
22570	-1.985004	52.983998
22571	-2.190085	52.941732
22572	-2.18367	53.07808
22573	-2.05889	52.967471
22574	-1.950808	52.770509
22575	-1.880255	52.64064
22576	-2.016512	53.11149
22577	-1.838014	52.694214
22578	-2.225786	52.999344
22579	-1.652275	52.830618
22580	-2.123366	53.005814
22581	-2.174781	53.02477
22582	-2.222813	53.075928
22583	-2.129558	52.789686
22584	-2.229091	53.027015
22585	-2.143601	53.036516
22586	-2.112095	52.797111
22587	-1.998549	52.801569
22588	-2.024543	52.658938
22589	-2.163734	53.052293
22590	-1.631072	52.801761
22591	-2.105674	52.779228
22592	-2.097199	52.814645
22593	-2.197033	53.049312
22594	-1.626745	52.782231
22595	-2.172627	53.112363
22596	-2.221165	52.572513
22597	-2.144629	52.898198
22598	-1.765409	52.83245
22599	-2.059892	52.970832
22600	-1.822335	52.696744
22601	-1.79394	52.690388
22602	-1.633593	52.822993
22603	-2.017115	53.089206
22604	-2.273586	52.949974
22605	-2.150506	52.985458
22606	-2.116516	52.803373
22607	-1.944092	52.748869
22608	-2.114398	52.810252
22609	-1.631603	52.784583
22610	-2.191643	53.061663
22611	-2.074316	53.028121
22612	-2.235706	53.023389
22613	-1.907754	52.733887
22614	-2.101468	52.806443
22615	-1.980428	52.690906
22616	-2.180045	53.010704
22617	-1.821089	52.682952
22618	-2.057345	52.667098
22619	-1.959318	52.752704
22620	-2.11255	52.720933
22621	-1.833934	52.65023
22622	-2.101304	52.81252
22623	-2.17463	53.116279
22624	-2.164798	53.026268
22625	-2.197739	53.040546
22626	-2.166296	53.035965
22627	-1.998744	52.694081
22628	-2.188593	53.053622
22629	-1.622947	52.806563
22630	-2.017465	53.105494
22631	-2.200519	53.070754
22632	-2.114371	52.951906
22633	-2.172667	52.917254
22634	-2.223633	52.709395
22635	-2.229657	52.981925
22636	-2.170867	53.052957
22637	-2.056666	52.769984
22638	-1.705947	52.645371
22639	-2.1771	53.055851
22640	-2.282449	53.017282
22641	-1.659248	52.60472
22642	-2.233935	53.043078
22643	-1.661279	52.60371
22644	-2.19226	52.596252
22645	-2.223825	52.94872
22646	-2.184004	53.030537
22647	-2.137862	53.000054
22648	-1.674996	52.611776
22649	-2.112473	52.719855
22650	-2.268211	53.014519
22651	-2.16314	53.03739
22652	-2.106722	52.976543
22653	-2.155523	53.063172
22654	-1.67073	52.627209
22655	-2.181947	52.537304
22656	-1.627017	52.821462
22657	-1.682455	52.601377
22658	-1.746036	52.72842
22659	-2.172464	53.049359
22660	-2.164346	53.033019
22661	-2.216116	53.02028
22662	-2.121546	52.713661
22663	-2.257469	53.05023
22664	-2.168779	53.03411
22665	-1.936221	52.761738
22666	-1.638436	52.804435
22667	-1.934266	52.682152
22668	-2.169347	53.038253
22669	-2.256596	53.051463
22670	-2.219127	53.07607
22671	-1.63964	52.818543
22672	-1.670111	52.611259
22673	-2.175194	53.019907
22674	-1.944452	52.768682
22675	-1.847487	52.956655
22676	-2.135134	52.894703
22677	-1.640779	52.804523
22678	-2.179328	53.114403
22679	-2.238919	53.091978
22680	-2.247643	53.01736
22681	-1.901583	52.665489
22682	-2.013441	52.659785
22683	-2.247273	53.002223
22684	-2.015359	52.649932
22685	-2.154624	53.032961
22686	-1.928684	52.676099
22687	-2.149475	52.88958
22688	-1.984407	52.988906
22689	-2.181228	53.008616
22690	-1.61219	52.805099
22691	-2.208435	52.5951
22692	-2.227416	52.989111
22693	-2.169976	53.019815
22694	-2.142241	52.909006
22695	-2.231245	53.039488
22696	-1.926485	52.752868
22697	-2.225244	53.009773
22698	-1.631163	52.799729
22699	-2.162154	53.02904
22700	-1.648924	52.843113
22701	-2.14919	52.811112
22702	-2.199837	53.058997
22703	-2.089901	52.786792
22704	-1.724822	52.743942
22705	-2.038673	52.704772
22706	-2.095392	53.025247
22707	-2.274636	53.016851
22708	-2.153552	52.970739
22709	-2.112141	52.797803
22710	-2.303643	53.055056
22711	-1.909179	52.674791
22712	-2.097177	52.990395
22713	-2.039566	53.098954
22714	-2.178647	52.92858
22715	-2.184743	53.035821
22716	-2.099856	52.976531
22717	-2.167731	53.040521
22718	-2.197953	53.044996
22719	-2.10635	52.81319
22720	-2.172659	52.986264
22721	-1.662166	52.626582
22722	-2.200051	52.540313
22723	-1.931957	52.673467
22724	-1.696623	52.636438
22725	-1.730889	52.622254
22726	-2.102868	52.808914
22727	-2.302128	52.930128
22728	-1.692169	52.639501
22729	-2.160838	53.019999
22730	-2.188909	53.077901
22731	-2.225362	53.037989
22732	-1.70686	52.614835
22733	-2.176601	53.116034
22734	-1.650456	52.605503
22735	-1.648855	52.825862
22736	-1.879088	52.817725
22737	-1.688784	52.648006
22738	-2.131235	52.991378
22739	-1.643961	52.807221
22740	-2.155369	52.966673
22741	-2.293161	53.055882
22742	-2.211419	53.02001
22743	-1.817117	52.691873
22744	-2.070942	52.789763
22745	-1.992184	52.980762
22746	-2.210448	53.019697
22747	-2.187587	52.997055
22748	-2.186155	53.00362
22749	-2.236253	52.456082
22750	-2.181123	53.004877
22751	-2.142124	52.891468
22752	-2.219036	53.005218
22753	-1.901189	52.676645
22754	-2.207307	53.060854
22755	-2.094483	52.984797
22756	-1.983593	52.695051
22757	-2.183519	52.996954
22758	-2.196075	53.04543
22759	-1.680339	52.602037
22760	-1.823316	52.684565
22761	-2.286298	53.017704
22762	-1.712904	52.612036
22763	-2.224388	53.019914
22764	-2.116982	52.976435
22765	-1.62083	52.785583
22766	-1.871021	52.896454
22767	-1.934725	52.761341
22768	-2.001486	52.802091
22769	-1.63042	52.796392
22770	-1.881484	52.656481
22771	-1.625273	52.829358
22772	-2.117089	52.779136
22773	-1.658636	52.793591
22774	-1.92878	52.689934
22775	-1.942268	52.682605
22776	-2.185676	52.533432
22777	-2.161716	52.975726
22778	-1.709247	52.646889
22779	-1.665547	52.789673
22780	-2.016407	53.111004
22781	-1.660705	52.635927
22782	-1.985463	52.992358
22783	-1.991305	52.983234
22784	-2.214916	53.063681
22785	-1.863756	52.628504
22786	-1.694504	52.635165
22787	-2.116673	52.801098
22788	-2.117715	52.982915
22789	-2.164713	53.027554
22790	-1.824931	52.683938
22791	-1.639857	52.817411
22792	-1.876753	52.740619
22793	-2.036237	52.994753
22794	-2.240454	53.008475
22795	-1.649399	52.808073
22796	-2.171347	53.027301
22797	-2.228282	53.091136
22798	-2.246901	53.077804
22799	-2.029096	52.702501
22800	-2.191863	53.037356
22801	-1.986287	52.690323
22802	-2.103313	52.977059
22803	-2.140604	52.890148
22804	-2.094646	52.813991
22805	-2.080702	52.951178
22806	-2.186737	53.007376
22807	-1.957642	52.938155
22808	-2.223707	53.078479
22809	-2.196418	53.045376
22810	-2.183665	53.104877
22811	-2.121484	52.79747
22812	-2.209998	53.061973
22813	-2.261893	53.088451
22814	-2.094244	52.984366
22815	-2.266266	53.088297
22816	-2.156921	52.979993
22817	-2.196944	53.046112
22818	-2.124176	52.784559
22819	-1.927328	52.745264
22820	-1.926829	52.671315
22821	-2.133464	52.979905
22822	-2.274658	53.01339
22823	-2.187749	52.993289
22824	-2.190743	53.023568
22825	-2.231648	53.042157
22826	-2.184347	52.97101
22827	-2.123493	53.003315
22828	-1.644638	52.80609
22829	-2.23552	52.989266
22830	-2.184583	53.016
22831	-2.119633	52.7176
22832	-2.118131	52.802607
22833	-1.678337	52.617323
22834	-2.040361	52.705797
22835	-2.099377	52.981611
22836	-2.134704	52.78977
22837	-2.140614	52.902284
22838	-2.201128	53.025277
22839	-1.868699	52.897432
22840	-2.121675	53.003299
22841	-2.097422	52.81495
22842	-1.808357	52.678716
22843	-2.116944	52.808002
22844	-2.186558	53.03491
22845	-2.193193	52.657129
22846	-2.021387	52.7035
22847	-1.682698	52.608605
22848	-1.795294	52.603271
22849	-2.15146	52.985466
22850	-2.135579	52.794588
22851	-1.635149	52.803814
22852	-2.016975	52.699914
22853	-2.238419	53.009837
22854	-1.935702	52.762403
22855	-1.648408	52.822426
22856	-2.037854	52.682074
22857	-2.2505	53.091019
22858	-1.658843	52.846692
22859	-2.156215	53.044051
22860	-2.216437	53.093253
22861	-1.624177	52.787697
22862	-2.136038	53.040489
22863	-2.104227	52.973166
22864	-2.182864	53.032327
22865	-2.132322	52.986379
22866	-2.18812	53.102434
22867	-1.626885	52.781422
22868	-2.029845	53.101599
22869	-1.86484	52.900322
22870	-2.213861	53.019466
22871	-1.956091	52.763949
22872	-2.056742	52.623732
22873	-1.642305	52.61455
22874	-1.632393	52.801603
22875	-2.199401	52.890235
22876	-1.72264	52.639612
22877	-1.650711	52.610583
22878	-1.946978	52.763163
22879	-2.144016	52.812053
22880	-2.120636	52.807171
22881	-1.864689	52.742944
22882	-2.143832	53.025324
22883	-2.177778	53.017539
22884	-2.192404	53.028195
22885	-1.692493	52.645984
22886	-2.219697	53.009253
22887	-1.914682	52.68196
22888	-1.703975	52.626523
22889	-2.134672	52.980542
22890	-1.638804	52.810181
22891	-2.231644	53.041474
22892	-1.672411	52.625613
22893	-2.037708	52.718059
22894	-1.876585	52.721489
22895	-2.207699	53.055505
22896	-2.027961	52.70892
22897	-2.194402	52.991822
22898	-1.962626	52.765129
22899	-2.034121	53.106272
22900	-2.102983	52.988772
22901	-2.104506	52.81125
22902	-1.62486	52.785839
22903	-2.206494	52.599886
22904	-2.182535	53.056814
22905	-2.217283	53.01216
22906	-2.210058	52.598064
22907	-2.019917	52.694052
22908	-2.095073	52.64299
22909	-1.831928	52.684002
22910	-2.153949	53.02364
22911	-1.979777	52.691733
22912	-1.667609	52.598451
22913	-1.808888	52.689082
22914	-2.217746	53.074571
22915	-2.141577	52.810294
22916	-2.185148	53.01893
22917	-2.19464	52.613634
22918	-1.652021	52.633565
22919	-2.159497	52.983712
22920	-2.163738	52.970896
22921	-2.182844	53.017091
22922	-2.148915	52.908224
22923	-1.656014	52.631158
22924	-2.216326	53.002742
22925	-1.675246	52.617836
22926	-2.192665	53.050074
22927	-2.034779	53.108313
22928	-2.223843	53.032787
22929	-1.637563	52.829199
22930	-1.837919	52.688092
22931	-2.126274	52.807507
22932	-2.248047	52.988926
22933	-2.168465	53.026263
22934	-2.218627	52.983204
22935	-2.125403	52.82964
22936	-2.268382	52.912302
22937	-2.136869	52.987506
22938	-2.205541	52.601317
22939	-2.256918	53.045422
22940	-2.189622	52.539278
22941	-2.169001	53.048807
22942	-2.116158	52.807994
22943	-2.050735	52.692039
22944	-2.056535	52.692387
22945	-2.138397	52.659426
22946	-2.157522	52.981458
22947	-2.04151	52.947369
